,ID,Name,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
231,BR00106,Waipukurau,-39.9917,176.5583,15,17,15,16,15,17,16,17,14,17,17,16,14,12,12,12,12,10,11,11,11,11,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,11,11,11,11,11,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,BR00107,Wairoa,-39.03517,177.41803,21,20,21,21,22,22,18,20,22,19,19,17,20,17,17,17,17,15,16,16,16,16,15,15,15,15,15,17,17,17,17,17,17,17,17,17,17,15,15,15,15,15,12,12,12,12,12,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,BR00108,Waitara,-39.00158,174.23836,17,16,16,15,17,17,18,16,16,17,16,18,20,15,15,15,15,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,9,9,9,9,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,BR00109,Wanganui,-39.9333,175.05,188,187,187,195,186,186,192,183,177,185,185,186,200,156,156,156,156,126,135,135,135,135,126,125,125,126,126,127,128,128,128,128,138,138,139,139,139,127,128,128,128,128,100,101,101,101,101,80,80,81,81,81,58,58,58,58,58,44,44,45,45,45,37,37,38,38,38,24,24,25,25,25,17,17,17,17,17,11,11,11,10,10,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0
235,BR00110,Wellington,-41.28664,174.77557,906,897,850,889,835,886,835,810,840,872,835,782,831,774,775,776,776,794,784,780,782,782,790,783,781,785,785,789,797,800,799,799,814,821,824,823,823,735,742,744,742,742,573,575,576,576,576,449,452,454,454,454,328,329,329,328,328,261,264,265,266,266,189,191,192,192,192,125,127,128,129,129,77,78,79,80,80,51,50,49,47,47,21,18,16,13,13,13,11,9,8,8,8,7,6,6,6,1,0,0,0,0,0,0,0,0
236,BR00111,West Harbour,-36.8094,174.6418,16,17,16,17,17,17,17,16,16,17,16,17,17,16,16,16,16,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,13,14,14,14,14,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,5,5,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,BR00112,Westport,-41.75262,171.6037,47,43,45,43,43,49,46,49,47,45,47,39,42,32,32,32,32,27,24,24,24,24,26,26,26,26,26,27,27,27,27,27,32,32,32,32,32,30,30,30,30,30,23,23,23,23,23,15,15,15,15,15,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,4,4,4,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
238,BR00113,Whakatane,-37.9585,176.985,21,21,20,22,21,21,20,19,18,17,18,18,15,14,14,14,14,14,13,13,13,13,13,13,13,13,13,15,15,15,15,15,14,15,15,15,15,12,12,12,12,12,10,10,10,10,10,8,8,8,8,8,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,BR00114,Whangarei,-35.73167,174.32391,38,39,37,40,41,41,39,38,38,39,38,40,39,38,38,38,38,36,34,34,34,34,33,32,32,32,32,33,33,33,33,33,34,35,35,35,35,32,32,32,32,32,26,27,27,27,27,22,22,22,22,22,16,16,16,16,16,13,13,13,13,13,10,10,10,10,10,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,BR00115,Winton,-46.15,168.33333,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,BR00116,Woodville,-40.3371,175.8667,14,13,14,13,12,13,12,12,12,12,11,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,7,7,7,7,7,5,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,BR00117,Woolston,-43.55,172.683333,43,46,43,45,44,45,44,43,43,43,42,42,44,39,39,39,39,36,35,35,35,35,34,33,33,34,34,35,35,35,35,35,37,37,37,37,37,34,34,34,34,34,28,28,28,28,28,23,23,23,23,23,17,17,17,17,17,14,14,14,14,14,12,12,12,12,12,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
