id,name
41710,Tārewa Stream
61268,Tātāhoata
54498,Tātaiāhape
41766,Tatapōuri
41767,Tatapōuri
41768,Tatapōuri Point
55713,Tataraimaka / St George’s Redoubt Historic Reserve
56626,Tataraimaka Urupā Historic Reserve
41774,Tātaramoa Stream
58429,Tātara Reef
7223,Tātāwhākā Creek
58712,Tā-te-kākāpō
41791,Tātuaotemaumu
41789,Tātua Stream
55611,Tauira Mateāwhā
41811,Taumahapū Stream
61684,Taumakī
41819,Taumānuka
41838,Taumatakaramū
41845,Taumataokaretū
41853,Taumatapātītī
5847,Taumatawhakatangihangakōauauotamateapōkaiwhenuakitānatahu
60502,Taumatawīwī
61156,Taunga-ā-tara
58702,Tau-o-te-kāeaea
54465,Tauparikākā Marine Reserve
41903,Tāupeupe Saddle
41904,Tāupeupe Stream
61269,Taupirikūao
57324,Taupō
41913,Taupō
41914,Taupō Bay
41915,Taupō Bay / West Bay
5854,Taupō Creek
41917,Taupō Hill
61329,Taupō-nui-a-Tia
41918,Taupō Point
54632,Taupō Point
41919,Taupō Stream
41920,Taupō Stream
41921,Taupō Swamp
41946,Tauranga Taupō River
60494,Tāurekaitai
41998,Tautōtara
55674,Tauwharenīkau
55673,Tauwharenīkau Hill
55637,Tauwharenīkau River
42025,Tauwharepārae
42026,Tauwharepōkoru
42028,Tauwhareraurēkau
55771,Tāwakewake Island / The Queen
42069,Tāweka Stream
7454,Tāwhakarere Bay
42079,Tāwhanga
5881,Tāwharanui
10237,Tāwharanui Marine Reserve
5882,Tāwharanui Peninsula
61779,Tāwhata
60624,Tāwhiriraupō
60480,Tāwhirirauti
59989,Tāwhirirourou
42089,Tāwhiriwaimānuka Stream
42090,Tāwhiroko Point
54639,Tawhitikurī / Goat Point
58964,Tāwhiti Whakaruatapu
59384,Teacup Island / Tūkoro
54557,Te Ahi-kā-a-Rakataura
60361,Te Ahi-Kai-Kōura-a-Tama-ki-Te-Raki
61546,Te Ahi-pūpū-a-Ihenga
61606,Te Aho-a-Māui
61311,Te Ahu-a-Tūranga
55751,Te Āhuru Stream
60321,Te Aka Tārewa
42168,Te Ākau
5902,Te Ākau / Black Beach
42172,Te Ākau Point
42173,Te Ākau Point
42170,Te Ākau Point
42171,Te Ākau Point
42174,Te Ākau South
42176,Te Ākau Stream
42175,Te Ākau Stream
54595,Te Anamāhanga / Port Gore
42213,Te Āpiti
57015,Te Āpiti
42214,Te Āpiti Stream
60946,Te Āpura
42219,Te Ārai
42220,Te Ārai
42221,Te Ārai Point
42223,Te Ārai Point
42224,Te Ārai River
9604,Te Ārai Scenic Reserve
9605,Te Ārai Scenic Reserve
42227,Te Arakōau Island
57504,Te Ara-o-Tūrongo
55433,Te Ara Tāiko Nature Reserve
7455,Te Ārero Bay
5914,Te Atatū Peninsula
42254,Te Atatū South
61306,Te Au-kānapanapa
61481,Te Awakari-a-Ngātoroirangi
60384,Te Awa Kōkōmuka
61682,Te Awamāeroero
60968,Te Awa o Mokotūāraro
58050,Te Awa-o-Tū / Thompson Sound
59806,Te Awapūtahi
42298,Te Āwhā Stream
57913,Te Hakapūreirei
42310,Te Hāpara
42312,Te Hapū
42313,Te Hāpua
42314,Te Hāpua Bay
9610,Te Hāpua Bay Scenic Reserve
58095,Te Hapū-a-Kohe
61211,Te Hapū-a-Kohe
58044,Te Hāpua / Sutherland Sound
60352,Te Hāpua Waikawa
7541,Te Hāwere-a-Maki / Goat Island
10243,Te Hāwere-a-Maki / Goat Island Scientific Reserve
42328,Te Hēkawa Point
58462,Te Hēnui Stream
10240,Te Heru o Tūreia Historic Reserve
7458,Te Hīnau Bay
42353,Te Hīwera
59987,Te Hiwi-a-Tamakōpiri
61528,Te Hō
60824,Te Hōkai
42369,Te Hora Pā
60017,Te Horohoroinga-o-ngā-ringa-o-Kahumatamomoe
60362,Te Horokōau
60618,Te Hororātā
42393,Te Hue Pā
54454,Te Ika-a-Māui
58468,Te Ikapārua River
61290,Te Ikaroa-a-Māui
58362,Te Iringa-patu-pāraoa-o-Te-Rangitaurewa
61061,Te Iwi-o-Pātea
54924,Te Kā-a-Maki / Jackie Hill
61297,Te Kahanui-a-Tikirākau
60676,Te Kaihīnaki
58767,Te Kāika-o-Niho
58794,Te Kāika-o-te-kēroa
58700,Te Kāika-o-te-takahea
42477,Te Kākaho Island
58680,Te Kākahu-o-Tamatea
42474,Te Kākā Stream
56586,Tekapō Ridge
7461,Te Kāramuramu Bay
54440,Te Kārearea Peak
42520,Te Kāretu Inlet
42522,Te Kāretu Stream
58694,Te Kauwāroa
55572,Te Kawa-o-Tāwhaki
60088,Te Kawau-tūmārō-o-Toi
61009,Te Kōhai
58615,Te Kōhaka-o-Te-Ruru
55221,Te Kōhanga / Shipwreck Bay
61201,Te Kōhatu-whakairi-a-Ngātoroirangi
58732,Te Kōkō
7462,Te Kōpiha Bay
60750,Te Kopi-o-Ōpihi
42601,Te Kōpua Bay
60014,Te Kōpua-Kau-Tāpapa-a-Te Hoka-o-te-Rangi
54563,Te Kōpuke
42610,Te Kōpuru
42611,Te Kōpuru Point
58701,Te Kora-o-Tū
59501,Te Korowhakaunu / Kanáris Sound
42622,Te Kotingaomōkaituatini
7463,Te Koutū Wetland
58386,Te Kōwhai
42636,Te Kōwhai Creek
42638,Te Kōwhai Stream
58492,Te Kūiti
61503,Te Kūititanga-o-te-whakaaro-o-ngā-iwi
61529,Te Kura-a-Māia
58387,Te Kurī
58608,Te Kurī
42655,Te Kurī
61090,Te Kurī-a-Kōpūwai
54443,Te Kurī-a-Paoa Seamount
10241,Te Kuri a Paoa/Young Nick’s Head National Historic Reserve
42663,Te Māhanga Stream
42665,Te Māhia
61309,Te Māhia-mai-Tawhiti
9622,Te Māhia Scenic Reserve
42669,Te Māhuna
55625,Te Māipi
42692,Te Māngai Stream
42701,Te Mānuka
5994,Te Mārua
42715,Te Mārua
58364,Te Mata Hāpuka
7464,Te Matahī Lagoon
42736,Te Matatū
61432,Te Matau-a-Māui
58790,Te Māui
58613,Te Māuiui-kōhaka-o-Te-Ruru
55465,Te Māunu a Tū Bluff
57042,Te Māwhai
60152,Te Māwherataka-o-kā-kuwhā-o-Tūterakiwhānoa
60268,Te Mimi-o-Tūterakiwhānoa
60369,Te Moana-tāpokopoko-a-Tāwhaki
55718,Te Mōrere Pā
58852,Te Motu-kāika-kurī
55500,Te Motu Tohorā
58622,Te Motutūroro
58085,Te Ngāherehere-o-Kohukohunui Forest
58785,Te Nohoaka-o-Tū
58691,Te Nohoaka-o-Tū
61548,Te Ō-a-Hei
57129,Te Ohāki
60873,Te Ōmama
58821,Te Onepakakē
55202,Te Oneroa-a-Tōhē / Ninety Mile Beach
61675,Te Paekāi
60242,Te Pākeka
42839,Te Pākeka Point
59514,Te Pākira
61270,Te Pā-o-Pōtangotango
42854,Te Papakōpuru
61076,Te Papanui-o-Tū
58614,Te Paparoa-o-Tū
60274,Te Pātaka-o-Rākaihautū
42864,Te Pātītī Stream
42866,Te Patukōura
60632,Te Poho-o-Rakitāmau
61089,Te Pohotārewa
42892,Te Pōhue
6026,Te Pōhue
7470,Te Pōhue Bay
7469,Te Pōhue Bay
6027,Te Pōhue / Camp Bay
42906,Te Pōrere Redoubt Lower
42907,Te Pōrere Redoubt Upper
58089,Te Pounui-o-Peretū
54568,Te Punawai Pā
54496,Te Purenga-o-Tāneatua Stream
58242,Te Pū Taumaru
61507,Te Pūtiki-wharanui-a-Tamatea-pōkai-whenua
58053,Te Rā / Dagg Sound
61305,Te Rae-o-Kōhī
60451,Te Rae-o-Te-Kōhaka
42976,Te Rāhui
42978,Te Rāhui Point
42979,Te Rāhui Point
58886,Te Rāpaki-o-Te Rakiwhakaputa
43018,Te Rātā
7472,Te Rātā Bay
43019,Te Rātā Bay
43020,Te Rātā Creek
43025,Te Raupā Creek
7473,Te Raupōroa Beach
43039,Te Rēinga
43040,Te Rēinga Falls
58590,Te Rereka-o-Māui
54415,Te Rite-a-Kawharu Pā
60981,Te Roro-o-Kurī
43113,Te Ruapōhatu Stream
60631,Te Ruatūpāpaku
6073,Te Tāhuna o Rangataua
56651,Te Tāhuna-o-Tūtawa
61475,Te Tai Hauāuru
57134,Te Tai Rāwhiti
57135,Te Tai Tamatāne
57211,Te Tapere-nui-o-Whātonga
7528,Te Tāpiri
58692,Te Tapuwae-o-Māui
54535,Te Tātua-a-Riukiuta
60714,Te Taumanu-o-Te-Waka-a-Māui
60053,Te Taumatawhakatangihangakōauauotamateaturipūkākāpikimaungahoronukupōkaiwhenuakitanatahu
55489,Te Teoteo Pā
7478,Te Tī Bay
61802,Te Tōangaroa
55575,Te Toka-a-Kōraria
43199,Te Tōtara Bay
43200,Te Tōtara Stream
43203,Te Tōwaka Bay / Burnside Bay
43211,Te Tūrerenga Inlet
6084,Te Umukurī / Wellers Rock
43228,Te Umutītī Point
58884,Te Upoko-o-Kurī / Witch Hill
60325,Te Upoko-o-Rākaitauheke
58368,Te Upoko-o-Tahumatā
61299,Te Upoko-o-te-kurī-a-Paoa
7526,Te Urenui Pā
57068,Te Waewae-Kapiti-o-Tara-rāua-ko-Rangitāne
55759,Te Wahapū o Te Hopuni Wildlife Management Reserve
61562,Te Wāhipuku
61058,Te Wāhitauā
60769,Te Waikākahi
6093,Te Waikoropupū River
7200,Te Waikoropupū Springs
9261,Te Waikoropupū Springs Scenic Reserve
61075,Te Wai-o-Hinetū
55664,Te Wai o Tūranga
54525,Te Waka-o-Ngārangikataka Ridge
55598,Te Whakahūhi Stream
58370,Te Whakatakanga-o-te-ngārehu-o-te-ahi-a-Tamatea
55631,Te Whakatūrākau Stream
59988,Te Whākauae-a-Tamatea
58391,Te Whanga-a-Te-Kōkō
55737,Te Whāngai-a-Tamarāwaho
61549,Te Whanganui-a-Orotū
6107,Te Wharepōuri Mark
59982,Te Whata-a-Tamakōpiri
6111,Te Whetū Kairangi Ridge
61273,Te Whetūmatarau
43385,Te Whetūmatarau Point
43390,Te Wīriki Stream
7483,The Bluff/Motupōhue
6270,Tiā Island / Entrance
61943,Tiakiriri Kūkupa Scenic Reserve
61777,Tīeke
43998,Tīhema Stream
6276,Tīheru Island
44021,Tikimāeroero Point
44038,Tikitū Creek
44055,Tikotātahi Bay
59984,Tīmāhanga
9688,Tīmaru Creek Recreation Reserve
44067,Tīmaru Redoubt
44068,Tīmaru River
44069,Tīmaru Stream
44070,Tīmaru Stream
44110,Tīnui
44111,Tīnui Hill
44112,Tīnui Island
44113,Tīnui River
61780,Tīpapakūkū
54416,Tīpare Island
44123,Tīpau Point
43975,Tī Point
43977,Tī Point
9685,Tī Point Scenic Reserve
44131,Tīraha
44138,Tīrau
44137,Tīrau
44139,Tīrau Bay
44140,Tīraumea
44141,Tīraumea River
44142,Tīraumea River
9695,Tīraumea River Scenic Reserve
44143,Tīraumea Saddle
44144,Tīraumea Stream
9694,Tīrau Recreation Reserve
58943,Tirohanga Hukapō
61274,Tirotirowhetū
44183,Tirotirowhetū
6307,Tīrua Point
6308,Tītahi Bay
44187,Tītahi Bay
59962,Tītahi Creek
55482,Tītī
54564,Tītīkōpuke
6313,Tītī / Muttonbird Islands
61530,Titirākāhu
14867,Tītokarua Reef
44219,Tītoki Bay
44267,Tohorā Pirau
44276,Tōiro Stream
58372,Toitū
54606,Tokangawhā / Split Apple Rock
54638,Toka Pōtaka Rock
60876,Tokatā
44316,Tokatā
61640,Tokatū
44359,Tokomāpuna / Barrett Reef
44360,Tokomāpuna Island / Aeroplane Island
44403,Tōmoana
61641,Tomorātā
44421,Tongapōrutu
44422,Tongapōrutu River
44467,Tōrea Rocks
44474,Tōrere
44475,Tōrere River
44496,Toropūihi Creek
57422,Tōtara
55078,Tōtara Bush
44522,Tōtara Creek
44521,Tōtara Creek
44523,Tōtara Creek
44525,Tōtara Flats
44526,Tōtara Inlet
60355,Tōtara Kaimaka
44529,Tōtara Lagoon
9731,Tōtara Lagoon Wildlife Management Reserve
57124,Tōtaranui
44561,Tōtaranui
44562,Tōtaranui Beach
44566,Tōtaranui Stream
44563,Tōtaranui Stream
44565,Tōtaranui Stream
44531,Tōtara Park
44536,Tōtara River
44537,Tōtara River
44538,Tōtara Rocks
44540,Tōtara Saddle
44543,Tōtara Spur
44557,Tōtara Stream
44558,Tōtara Stream
44556,Tōtara Stream
44546,Tōtara Stream
44555,Tōtara Stream
44554,Tōtara Stream
6380,Tōtara Vale
44635,Treble Tree Point / Ōtūhoto
7486,Tuarāhiwiroa Point
6430,Tū Āraiawa Island / Fin Island
44760,Tūhara
55079,Tūhoe Forest
44775,Tūhua
44779,Tūī
44783,Tūī Glen
14226,Tūī Seamount
6449,Tukemōkihi
44798,Tukemōkihi Stream
10684,Tūkeri Peak
44803,Tukipō River
44824,Tūmatapura Point
7487,Tūmoana Bay
7488,Tūmoana Point
14883,Tūmokemoke Knoll
44832,Tūmokonui
44833,Tūmokonui Stream
44838,Tūmutu
44872,Tūngutungtu Stream
44882,Tūnoamai Point
9756,Tūnoamai Point Scenic Reserve
6458,Tunupō
6459,Tunupō Creek
61440,Tūparehuia
44894,Tūpari
44895,Tūpāroa
61053,Tuparu-tūtae
44901,Tūpurupuru Pā
58855,Tūrakarākau
60099,Tūrangaarere
44908,Tūranga Creek
6466,Tūrangakumu
44911,Tūrangakumu Summit
44913,Tūranganui
57208,Tūranganui-a-Kiwa / Poverty Bay
54444,Tūranganui Knoll
44914,Tūranganui River
44915,Tūranganui River
44916,Tūranganui River East Branch
44917,Tūranganui River West Branch
59777,Tūranganui Valley
6469,Tūrangi
44922,Tūrere Stream
6472,Turihauā
44923,Turihauā Point
59399,Turihauā Reef
6473,Turihauā Stream
9766,Tūtaekurī Climatic Reserve
44990,Tūtaekurī River
6493,Tūtaekurī River
44988,Tūtaekurī River
6492,Tūtaekurī-Waimate Stream
44993,Tūtaemārō
44996,Tūtaemātuatua Stream
45002,Tūtaenui Stream
2738,Tūtaepatu Lagoon
45003,Tūtaepāwhati Bay
45014,Tūtaewhakapiki
58392,Tūtakahikura
45017,Tūtaki
45018,Tūtaki River
45019,Tūtaki River East Branch
45020,Tūtaki River West Branch
59589,Tūtāmoe
14887,Tūtānekai Rock
45025,Tūtara
55225,Tūtātarakihi
6501,Tūteremoana
45031,Tūtira
61977,Tūtira Domain Recreation Reserve
45032,Tūtoko River
45045,Tutukākā Head / South Gable
54630,Tūtūmāpou Hill
45049,Tūtūmaru Stream
45054,Tūturi Stream
60849,Tūwairua
60837,Tūwata
60973,Ūawa-nui-a-Ruamatua
45131,Ūawa River
60048,Uhimānuka
45151,Umuhāpuku Stream
45165,Umukōkako Stream
45166,Umukororā Bay
45168,Umukurī
45169,Umukurī Bay
45171,Umukurī Stream
60013,Umutōī
45229,Upper Ātiamuri
45242,Upper Kawhātau
9780,Upper Kawhātau Scenic Reserve
45245,Upper Mangatāwhiri Dam
45246,Upper Mangatāwhiri Reservoir
45247,Upper Mātakitaki
45258,Upper Tākaka
10177,Upper Tōtara Ecological Area
45294,Urumātui Stream
60934,Urungaparāoa
55557,Urutī Basin
45306,Urutī Bay
6559,Urutī Point
55558,Urutī Ridge
45378,Victory Island / Moutītī
45424,Waengapū
45429,Waerengaokurī
45432,Waewaepā Range
9803,Waewaepā Scenic Reserve
45458,Wāhingamuku
55603,Wai ā-kake Stream
6610,Waiāniwaniwa River
45485,Waiāniwaniwa Stream
45490,Waiāraikau Stream
45553,Waiau Pā
60032,Waiāwangawanga
45585,Waihāhā
10179,Waihāhā Ecological Area
45586,Waihāhā River
9816,Waihāhā Scenic Reserve
61642,Waihē
60948,Waihī
60949,Waihī
45650,Waihī Beach
45652,Waihī Creek
45654,Waihī Dam
9823,Waihī Gorge Scenic Reserve
45661,Waihī Point
45694,Waihīrere
45695,Waihīrere Bluff
45696,Waihīrere Falls
6643,Waihīrere Stream
45700,Waihīrere Stream
45702,Waihīrere Stream
45701,Waihīrere Stream
45703,Waihīrere Waterfall
45663,Waihī River
45666,Waihī Stream
45680,Waihī Stream
45681,Waihī Stream
45728,Waihōpai
45730,Waihōpai Dam
45731,Waihōpai River
6646,Waihōpai Saddle Stream
6648,Waihōu River
55002,Waikaiā Bush
45811,Waikaitāmure Stream
60276,Waikākahi
58859,Waikākahi
45825,Waikākaho River
58132,Waikākahu Bay
45827,Waikākaramea Bay
45830,Waikākāriki Stream
45821,Waikākā Stream
54726,Waikārapi Lagoon
45878,Waikaretāheke River
6675,Waikēkēwai Creek
7492,Waikererū Bay
45982,Waikōau
45983,Waikōau River
45984,Waikōau River
45985,Waikōau River North Branch
45986,Waikōau Stream
55704,Waikōhatu Stream
46002,Waikōkopu
46003,Waikōkopu Creek
58427,Waikōkopu Harbour
46006,Waikōkopu Stream
46007,Waikōkopu Stream
55871,Waikōkō Stream
46010,Waikōnini Stream
46018,Waikōpiro Stream
46017,Waikōpiro Stream
46019,Waikōpiro Stream
46021,Waikōpua Creek
46041,Waikōrure River
58828,Waikōtuku
58748,Waikōwhai
46063,Waikōwhai
46064,Waikōwhai Bay
46076,Waikūkūpa River
46089,Waimā
46087,Waimā
46088,Waimā
59402,Waimā Cove
10181,Waimā Forest
55003,Waimā Forest
46096,Waimāhaki Stream
46129,Waimako Pā
6698,Waimangō Point
6699,Waimangō Stream
58842,Waimānu
61276,Waimārama
46159,Waimārama
46090,Waimā River
58469,Waimā River
6693,Waimā River
46092,Waimā Stream
46170,Waimatā
46181,Waimātaitai Stream
46177,Waimatā Stream
46173,Waimatā Stream
46093,Waimā Valley
55620,Waimīmiha
55621,Waimīmiha Stream
7497,Wainīkau Bay
7498,Waiōhewa Beach
46469,Waiotū Stream
59780,Waipaekākā
61772,Wai-pāhīhī-a-Tia
46492,Waipahī River
57212,Waipārā Stream
58865,Waipārera
46480,Waipā River
9882,Waipā River Road Recreation Reserve
58684,Waipāteke
58375,Waipātiki
6782,Waipātiki Beach
54515,Waipātiki Beach
9888,Waipātiki Scenic Reserve
54513,Waipātiki Stream
46629,Waipatukāhu Stream
46631,Waipatukākā Stream
46668,Waipōhatuhatu Stream
46666,Waipōhatu Stream
55460,Waipokapū Stream
57794,Waipōuri
58619,Waipōuri
9894,Waipū Caves Road Scenic Reserve
9895,Waipū Cove Domain Recreation Reserve
55010,Waipū Gorge Forest
9896,Waipū Gorge Scenic Reserve
9897,Waipū Government Purpose (Wildlife Refuge) Reserve
9898,Waipū Scenic Reserve
59814,Wairākai
46764,Wairākai Stream
46767,Wairākau Bay
61668,Wairākei
46809,Wairau Pā
51154,Wairaupō
6800,Wairēinga / Bridal Veil Falls
9906,Wairēinga Scenic Reserve
46897,Wairoa Pā
46929,Wairōpā Channel
61016,Wairua-ā-pō
46985,Waitāhuna River
6812,Waitākere
6813,Waitākere Bay
59660,Waitākere Railway Station
47008,Waitākere Ranges
47009,Waitākere Reservoir
6815,Waitākere River
47010,Waitākere Stream
56640,Waitangitāhuna River
47081,Waitāpuke Stream
47091,Waitārere
55013,Waitārere Forest
47099,Waitātā Bay
47101,Waitātā Reach
47117,Waitāwhai Stream
57982,Waitāwhiri
47139,Waitematā Harbour
60566,Waitematā Railway Station
55709,Waitepipī Bay
7504,Waitetī Bay
47169,Waitewaewae Ōtaki Forks
47172,Waitī Bay
47173,Waitī Bay
47174,Waitī Stream
47229,Waitōtara
55014,Waitōtara Forest
47230,Waitōtara River
47233,Waitōtara Stream
47234,Waitōtara Stream
57341,Waitūi
47253,Waitūī Bay
47268,Waitūpatu Stream
6861,Waiwhetū
47342,Waiwhetū Stream
55218,Wakatehāua Island
60089,Wakatūwhenua
6876,Wānaka
54932,Watchman Island / Te Kākāwhakaara
47638,Wekakū Bay
47765,Western Bay / Ōmapu
57502,West Ngātoro Knolls
47761,West Tāmaki Head
61460,Whāingaroa
6959,Whāingaroa Harbour
14922,Whāiti Ridge
47811,Whaitiripapā
58856,Whaka-āhua
47822,Whakaari Pā
47846,Whakakī
47847,Whakakī Lagoon
57971,Whakamārama
47855,Whakamārama
60845,Whakapoāi
47914,Whakapoāi Point
47954,Whakatāne
47955,Whakatāne River
14228,Whakatāne Seamount
14227,Whakatāne Sea Valleys
47956,Whakatāne Stream
47959,Whakataratara / Māori Chief
6988,Whakatīkei River
57795,Whakatipu Waimāori
47973,Whakatīwai
47974,Whakatīwai Stream
60603,Whakatōrea
60426,Whakatū
47978,Whakatū Stream
48000,Whākawakawa Bay
48004,Whakawhitirā
48006,Whākenepuru Bay
48007,Whākenepuru Stream
48062,Whāngaimoana
48063,Whāngaimoana Beach
48064,Whāngaimoana Stream
48066,Whāngaiotekapinga Stream
48058,Whāngai Range
48060,Whāngai Stream
55216,Whangākea / Pandora
48085,Whangamatā
48088,Whangamatā Harbour
48094,Whangamōmona
55017,Whangamōmona Forest
48095,Whangamōmona River
48096,Whangamōmona Saddle
9992,Whangamōmona Scenic Reserve
48114,Whangaparāoa
48115,Whangaparāoa
48116,Whangaparāoa Bay
7010,Whangaparāoa Bay
48117,Whangaparāoa Head
48118,Whangaparāoa Passage
48120,Whangaparāoa River
48124,Whangapē
14229,Whangapē Bank
48125,Whangapē Harbour
61277,Whangapēkaraka
61457,Whangapēkaraka
48136,Whangapōuri Creek
61278,Whangarā-mai-Tawhiti
48143,Whangārei
48144,Whangārei Falls
48145,Whangārei Harbour
48146,Whangārei Heads
7292,Whangārei Port Branch
48161,Whangatāwhia Stream
61459,Whanga-terenga-parāoa
59350,Whangawāhia
48167,Whangawāhia Bay
58135,Whāngioterangi / Echo Lake
54610,Whareātea Bay
48222,Wharekākā
48224,Wharekākaho Stream
55217,Wharekāpu / Paxton Point
58854,Wharekō
48247,Wharekōpae
48248,Wharekōpae
48249,Wharekōpae River
48256,Wharemāpou Stream
48289,Wharepūhunga
48288,Wharepūhunga
48290,Wharepūkākahu Stream
48296,Wharerātā
55018,Wharerātā Forest
61279,Wharetāewa
48315,Wharetī Stream
48320,Wharetōtara Point
48335,Whārikirauponga
48336,Whārikirauponga Stream
57206,Whātaitai
55470,Whatapaka Pā
48345,Whatapō Bay
55736,Whātaumā Stream
54502,Whenua ā-kura
58809,Whetū
48444,Whetū
61770,Whetūkura
10239,Whirinaki Te Pua-a-Tāne Conservation Park
58376,Whitiaka-te-rā
56585,Wikitōria Bank
48940,Young Nicks Head / Te Kurī
