geo_unit,school,name,latitude,longitude,grade_1918,average_attendance_1918,gender,StatutoryLowAge,StatutoryHighAge,number_staff,SchoolCapacity
CT00121,Okarito Forks,Westland,-43.431,170.155,0,4,Mixed,5,12,1,4
CT00005,Okuku,Ashley,-43.3034,172.5914,1,14,Mixed,5,12,1,16
CT00121,Okuru,Westland,-43.431,170.155,1,6,Mixed,5,12,1,7
CT00121,Okute Valley,Westland,-43.431,170.155,1,17,Mixed,5,12,1,19
CT00107,Omihi,Waipara,-43.0666664,172.749997,3,36,Mixed,5,12,2,40
CT00035,Opawa,Heathcote,-43.583,172.716638,5,324,Mixed,5,12,12,360
CT00029,Opihi,Geraldine,-44.09061,171.24458,2,25,Mixed,5,12,1,28
CT00029,Orari,Geraldine,-44.09061,171.24458,3,81,Mixed,5,12,2,90
CT00029,Orari Bridge,Geraldine,-44.09061,171.24458,2,27,Mixed,5,12,1,30
CT00029,Orari Gorge,Geraldine,-44.09061,171.24458,2,17,Mixed,5,12,1,19
CT00103,Otaio,Waimate,-44.7328091,171.0471354,1,13,Mixed,5,12,1,14
CT00121,Otira,Westland,-43.431,170.155,3,56,Mixed,5,12,2,62
CT00078,Oruruhia,Rangiora,-43.30437,172.58356,3,53,Mixed,5,12,2,59
CT00004,Overdale,Ashburton,-43.89834,171.73011,1,19,Mixed,5,12,1,21
CT00069,Oxford East District High School - Primary (106) Secondary (13),Oxford,-43.29609879,172.1886163,4,119,Mixed,5,18,7,132
CT00069,Oxford West,Oxford,-43.29609879,172.1886163,3,48,Mixed,5,12,2,53
CT00101,Papanui (262) and Bligh's Road (side school) (104),Waimairi,-43.482,172.719,5,360,Mixed,5,12,10,400
CT00049,Pareora East,Levels,-44.29873,171.2225,3,77,Mixed,5,12,2,86
CT00049,Pareora West,Levels,-44.29873,171.2225,2,32,Mixed,5,12,1,36
CT00012,Parnassus,Cheviot,-42.81212,173.2736762,1,12,Mixed,5,12,1,13
CT00030,Paroa,Grey,-42.546,171.606,3,54,Mixed,5,12,2,60
CT00004,Pendarves,Ashburton,-43.89834,171.73011,2,23,Mixed,5,12,1,26
CT00001,Pigeon's Bay,Akaroa,-43.526945,172.632377,1,18,Mixed,5,12,1,20
CT00049,Pleasant Point District High School Primary (146) Secondary (22),Levels,-44.29873,171.2225,4,168,Mixed,5,18,5,187
CT00029,Pleasant Valley,Geraldine,-44.09061,171.24458,2,30,Mixed,5,12,1,33
CT00062,Port Levy,Mount Herbert,-43.68959,172.74196,1,12,Mixed,5,12,1,13
CT00012,Port Robinson,Cheviot,-42.81212,173.2736762,1,7,Mixed,5,12,1,8
CT00071,Prebbleton,Paparua,-43.529,172.458173,3,81,Mixed,5,12,2,90
CT00111,Puaha,Wairewa,-43.805,172.7407,2,39,Mixed,5,12,1,43
CT00004,Rakaia South,Ashburton,-43.89834,171.73011,3,122,Mixed,5,12,2,136
CT00029,Rangitata Island,Geraldine,-44.09061,171.24458,1,11,Mixed,5,12,1,12
CT00029,Rangitata Station,Geraldine,-44.09061,171.24458,1,23,Mixed,5,12,1,26
CT00035,Redcliffs,Heathcote,-43.583,172.716638,3,83,Mixed,5,12,2,92
CT00030,Rewanui,Grey,-42.546,171.606,1,10,Mixed,5,12,1,11
CT00121,Riverside,Westland,-43.431,170.155,1,8,Mixed,5,12,1,9
CT00030,Roa,Grey,-42.546,171.606,2,21,Mixed,5,12,1,23
CT00001,Robinson's Bay,Akaroa,-43.526945,172.632377,1,12,Mixed,5,12,1,13
CT00004,Rokeby,Ashburton,-43.89834,171.73011,2,36,Mixed,5,12,1,40
CT00071,Rolleston,Paparua,-43.529,172.458173,3,45,Mixed,5,12,2,50
CT00049,Rosewill,Levels,-44.29873,171.2225,2,29,Mixed,5,12,1,32
CT00003,Rotherham,Amuri,-42.50480809,173.0221142,3,46,Mixed,5,12,2,51
CT00030,Rotomanu,Grey,-42.546,171.606,1,17,Mixed,5,12,1,19
CT00004,Ruapuna,Ashburton,-43.89834,171.73011,2,25,Mixed,5,12,1,28
CT00121,Ruatapu,Westland,-43.431,170.155,3,58,Mixed,5,12,3,64
CT00091,Russell's Flat,Tawera,-43.3371994,171.9269209,1,21,Mixed,5,12,1,23
CT00103,St. Andrews,Waimate,-44.7328091,171.0471354,3,85,Mixed,5,12,2,94
CT00101,Salisbury,Waimairi,-43.482,172.719,1,19,Mixed,5,12,1,21
CT00121,Saltwater Creek,Westland,-43.431,170.155,2,24,Mixed,5,12,1,27
CT00107,Seargill,Waipara,-43.0666664,172.749997,1,14,Mixed,5,12,1,16
CT00049,Seadown,Levels,-44.29873,171.2225,2,29,Mixed,5,12,1,32
CT00035,Seaview,Heathcote,-43.583,172.716638,1,15,Mixed,5,12,1,17
CT00004,Sedgemere,Ashburton,-43.89834,171.73011,2,23,Mixed,5,12,1,26
CT00047,Sefton,Kowai,-43.2097,172.6956,3,52,Mixed,5,12,2,58
CT00023,Selwyn,Ellesmere,-43.8,172.416667,1,14,Mixed,5,12,1,16
CT00050,Sherwood Downs,Mackenzie,-44.1,170.8289,1,13,Mixed,5,12,1,14
CT00101,Shirley Road,Waimairi,-43.482,172.719,5,407,Mixed,5,12,11,452
CT00005,Silverstream,Ashley,-43.3034,172.5914,3,43,Mixed,5,12,2,48
CT00023,Southbridge District High School Primary (140) Secondary (23),Ellesmere,-43.8,172.416667,4,163,Mixed,5,18,5,181
CT00078,Southbrook,Rangiora,-43.30437,172.58356,4,153,Mixed,5,12,7,170
CT00103,Southburn,Waimate,-44.7328091,171.0471354,1,22,Mixed,5,12,1,24
CT00052,South Malvern,Malvern,-43.4884,172.11462,2,30,Mixed,5,12,1,33
CT00030,South Beach,Grey,-42.546,171.606,2,17,Mixed,5,12,1,19
CT00101,Spencerville,Waimairi,-43.482,172.719,1,9,Mixed,5,12,1,10
CT00012,Spotswood,Cheviot,-42.81212,173.2736762,3,31,Mixed,5,12,2,34
CT00078,Springbank,Rangiora,-43.30437,172.58356,1,9,Mixed,5,12,1,10
CT00052,Springbrook,Malvern,-43.4884,172.11462,2,23,Mixed,5,12,1,26
CT00004,Springburn,Ashburton,-43.89834,171.73011,3,41,Mixed,5,12,2,46
CT00091,Springfield,Tawera,-43.3371994,171.9269209,3,39,Mixed,5,12,3,43
CT00085,Springston,Springs,-43.633,172.417,3,63,Mixed,5,12,3,70
CT00085,Springston South,Springs,-43.633,172.417,3,45,Mixed,5,12,2,50
CT00121,Stafford,Westland,-43.431,170.155,2,31,Mixed,5,12,1,34
CT00030,Stillwater,Grey,-42.546,171.606,3,32,Mixed,5,12,2,36
CT00049,Summerhill,Levels,-44.29873,171.2225,1,15,Mixed,5,12,1,17
CT00049,Sutherlands,Levels,-44.29873,171.2225,3,45,Mixed,5,12,3,50
CT00025,Swannanoa,Eyre,-43.3049,172.5967,2,28,Mixed,5,12,1,31
CT00030,Swedes Mill,Grey,-42.546,171.606,3,26,Mixed,5,12,2,29
CT00031,Tai Tapu,Halswell,-43.583,172.567,3,78,Mixed,5,12,2,87
CT00001,Takamatua,Akaroa,-43.526945,172.632377,2,24,Mixed,5,12,1,27
CT00030,Taramakau,Grey,-42.546,171.606,1,9,Mixed,5,12,1,10
CT00030,Tawa,Grey,-42.546,171.606,2,32,Mixed,5,12,1,36
CT00030,Taylorville,Grey,-42.546,171.606,3,50,Mixed,5,12,3,56
CT00121,Te Awa,Westland,-43.431,170.155,1,12,Mixed,5,12,1,13
CT00001,Teddington,Akaroa,-43.526945,172.632377,1,21,Mixed,5,12,1,23
CT00030,Te Kinga,Grey,-42.546,171.606,2,30,Mixed,5,12,1,33
CT00029,Te Moana,Geraldine,-44.09061,171.24458,1,10,Mixed,5,12,1,11
CT00071,Templeton,Paparua,-43.529,172.458173,4,124,Mixed,5,12,6,138
CT00029,Te Ngawai,Geraldine,-44.09061,171.24458,2,21,Mixed,5,12,1,23
CT00004,Te Pirita,Ashburton,-43.89834,171.73011,1,10,Mixed,5,12,1,11
CT00121,Te Roto,Westland,-43.431,170.155,2,25,Mixed,5,12,1,28
CT00103,Teschmakers,Waimate,-44.7328091,171.0471354,1,10,Mixed,5,12,1,11
CT00107,The Peaks,Waipara,-43.0666664,172.749997,1,16,Mixed,5,12,1,18
CT00030,Totara Flat,Grey,-42.546,171.606,1,15,Mixed,5,12,1,17
CT00049,Totara Valley,Levels,-44.29873,171.2225,1,9,Mixed,5,12,1,10
CT00025,Tuahiwi,Eyre,-43.3049,172.5967,2,24,Mixed,5,12,1,27
CT00049,Tycho,Levels,-44.29873,171.2225,2,24,Mixed,5,12,1,27
CT00069,View Hill,Oxford,-43.29609879,172.1886163,2,36,Mixed,5,12,1,40
CT00052,Waddington,Malvern,-43.4884,172.11462,3,84,Mixed,5,12,2,93
CT00003,Waiau,Amuri,-42.50480809,173.0221142,3,75,Mixed,5,12,2,83
CT00103,Waihao Downs,Waimate,-44.7328091,171.0471354,3,38,Mixed,5,12,2,42
CT00103,Waihaorunga,Waimate,-44.7328091,171.0471354,1,16,Mixed,5,12,1,18
CT00121,Waiho,Westland,-43.431,170.155,0,5,Mixed,5,12,1,6
CT00103,Waikakahi,Waimate,-44.7328091,171.0471354,1,10,Mixed,5,12,1,11
CT00107,Waikari,Waipara,-43.0666664,172.749997,3,61,Mixed,5,12,2,68
CT00078,Waikuku,Rangiora,-43.30437,172.58356,3,41,Mixed,5,12,2,46
CT00121,Wainihinihi,Westland,-43.431,170.155,1,10,Mixed,5,12,1,11
CT00001,Wainui,Akaroa,-43.526945,172.632377,1,15,Mixed,5,12,1,17
CT00107,Waipara,Waipara,-43.0666664,172.749997,2,29,Mixed,5,12,1,32
CT00111,Wairewa,Wairewa,-43.805,172.7407,1,9,Mixed,5,12,1,10
CT00040,Waitahu,Inangahua,-41.85724663,171.9298009,1,15,Mixed,5,12,1,17
CT00029,Waitohi Flat,Geraldine,-44.09061,171.24458,2,28,Mixed,5,12,1,31
CT00029,Waitohi Upper,Geraldine,-44.09061,171.24458,1,18,Mixed,5,12,1,20
CT00004,Waituna Creek,Ashburton,-43.89834,171.73011,2,29,Mixed,5,12,1,32
CT00004,Wakanui,Ashburton,-43.89834,171.73011,2,36,Mixed,5,12,1,40
CT00049,Washdyke,Levels,-44.29873,171.2225,3,116,Mixed,5,12,2,129
CT00121,Wataroa,Westland,-43.431,170.155,1,12,Mixed,5,12,1,13
CT00071,Weedon's,Paparua,-43.529,172.458173,2,33,Mixed,5,12,1,37
CT00030,Westbrook,Grey,-42.546,171.606,0,6,Mixed,5,12,1,7
CT00004,Westerfield,Ashburton,-43.89834,171.73011,3,41,Mixed,5,12,2,46
CT00071,West Melton,Paparua,-43.529,172.458173,2,33,Mixed,5,12,1,37
CT00103,Whiterock,Waimate,-44.7328091,171.0471354,1,13,Mixed,5,12,1,14
CT00103,Willowbridge,Waimate,-44.7328091,171.0471354,3,43,Mixed,5,12,3,48
CT00004,Willowby,Ashburton,-43.89834,171.73011,3,38,Mixed,5,12,2,42
CT00029,Winchester,Geraldine,-44.09061,171.24458,3,46,Mixed,5,12,3,51
CT00004,Winchmore,Ashburton,-43.89834,171.73011,1,18,Mixed,5,12,1,20
CT00004,Winslow,Ashburton,-43.89834,171.73011,2,21,Mixed,5,12,1,23
CT00029,Woodbury,Geraldine,-44.09061,171.24458,3,48,Mixed,5,12,2,53
CT00078,Woodend,Rangiora,-43.30437,172.58356,3,86,Mixed,5,12,2,96
CT00121,Woodstock,Westland,-43.431,170.155,3,71,Mixed,5,12,2,79
CT00071,Yaldhurst,Paparua,-43.529,172.458173,3,43,Mixed,5,12,2,48
BR00015,Dannervirke North,Dannevirke,-40.20611,176.09944,5,341,Mixed,5,12,9,379
BR00015,Dannervirke South,Dannevirke,-40.20611,176.09944,5,286,Mixed,5,12,11,318
BR00026,Gisborne,Gisborne,-38.6625,178.017778,7,716,Mixed,5,12,14,796
BR00026,Gisborne East,Gisborne,-38.6625,178.017778,5,270,Mixed,5,12,8,300
BR00026,Gisborne North,Gisborne,-38.6625,178.017778,5,411,Mixed,5,12,11,457
BR00026,Gisborne West,Gisborne,-38.6625,178.017778,5,355,Mixed,5,12,12,394
BR00033,Hastings District High School Primary (761) secondary (59),Hastings,-39.6381,176.84918,7,820,Mixed,5,18,16,911
BR00033,Hastings North,Hastings,-39.6381,176.84918,5,370,Mixed,5,12,12,411
BR00033,Hastings West,Hastings,-39.6381,176.84918,5,250,Mixed,5,12,10,278
BR00055,Napier,Napier,-39.4926,176.91233,7,585,Mixed,5,12,14,650
BR00055,Napier North,Napier,-39.4926,176.91233,4,100,Mixed,5,12,6,111
BR00055,Napier Port,Napier,-39.4926,176.91233,5,253,Mixed,5,12,12,281
BR00055,Napier South,Napier,-39.4926,176.91233,5,361,Mixed,5,12,11,401
BR00055,Napier West,Napier,-39.4926,176.91233,6,476,Mixed,5,12,14,529
BR00105,Waipawa District High School Primary (220) Secondary (40),Waipawa,-39.9416,176.58963,5,260,Mixed,5,18,9,289
BR00106,Waipukurau,Waipukurau,-39.9917,176.5583,5,355,Mixed,5,12,7,394
BR00107,Wairoa,Wairoa,-39.03517,177.41803,5,355,Mixed,5,12,7,394
BR00116,Woodville District High School Primary (309) Secondary (31),Woodville,-40.3371,175.8667,5,350,Mixed,5,18,7,389
CT00108,Argyll East,Waipawa,-39.93989024,176.5908838,1,22,Mixed,5,12,1,24
CT00108,Ashley-Clinton,Waipawa,-39.93989024,176.5908838,2,25,Mixed,5,12,1,28
CT00112,Awariki,Wairoa,-39.03333,177.36667,1,18,Mixed,5,12,1,20
CT00034,Clifton,Hawke's Bay,-39.483,176.917,0,3,Mixed,5,12,1,3
CT00034,Clive,Hawke's Bay,-39.483,176.917,4,157,Mixed,5,12,7,174
CT00072,Elsthorpe,Patangata,-39.917,176.717,3,42,Mixed,5,12,2,47
CT00034,Fernhill,Hawke's Bay,-39.483,176.917,3,42,Mixed,5,12,2,47
CT00108,Flemington,Waipawa,-39.93989024,176.5908838,1,12,Mixed,5,12,1,13
CT00112,Frasertown,Wairoa,-39.03333,177.36667,3,89,Mixed,5,12,2,99
CT00108,Hatuma,Waipawa,-39.93989024,176.5908838,3,46,Mixed,5,12,2,51
CT00034,Havelock North,Hawke's Bay,-39.483,176.917,4,225,Mixed,5,12,7,250
CT00072,Herbertville,Patangata,-39.917,176.717,1,7,Mixed,5,12,1,8
CT00034,Heretaunga,Hawke's Bay,-39.483,176.917,1,21,Mixed,5,12,1,23
CT00108,Hinuera,Waipawa,-39.93989024,176.5908838,1,19,Mixed,5,12,1,21
CT00108,Hopelands,Waipawa,-39.93989024,176.5908838,2,20,Mixed,5,12,1,22
CT00096,Ihungia,Waiapu,-38.055833,178.305278,0,7,Mixed,5,12,1,8
CT00016,Kaitaratahi,Cook,-38.6623,178.0176,1,11,Mixed,5,12,1,12
CT00016,Keruru,Cook,-38.6623,178.0176,1,22,Mixed,5,12,1,24
CT00126,Kiritaki,Woodville,-40.33773576,175.8669028,2,45,Mixed,5,12,1,50
CT00126,Kumeroa,Woodville,-40.33773576,175.8669028,2,33,Mixed,5,12,1,37
CT00119,Maharahara West,Weber,-40.4,176.317,1,14,Mixed,5,12,1,16
CT00016,Makaraka,Cook,-38.6623,178.0176,3,85,Mixed,5,12,2,94
CT00108,Makaretu South,Waipawa,-39.93989024,176.5908838,1,11,Mixed,5,12,1,12
CT00016,Makauri,Cook,-38.6623,178.0176,3,108,Mixed,5,12,2,120
CT00018,Makotuku,Dannevirke,-40.205303,176.100311,3,79,Mixed,5,12,2,88
CT00034,Mangatahi,Hawke's Bay,-39.483,176.917,1,13,Mixed,5,12,1,14
CT00034,Mangateretere,Hawke's Bay,-39.483,176.917,3,69,Mixed,5,12,2,77
CT00112,Maraekako,Wairoa,-39.03333,177.36667,1,22,Mixed,5,12,1,24
CT00034,Maraetotara,Hawke's Bay,-39.483,176.917,2,19,Mixed,5,12,1,21
CT00016,Marakeke,Cook,-38.6623,178.0176,2,23,Mixed,5,12,1,26
CT00016,Marumaru,Cook,-38.6623,178.0176,2,22,Mixed,5,12,1,24
CT00018,Matahiwi,Dannevirke,-40.205303,176.100311,3,38,Mixed,5,12,2,42
CT00018,Matamau,Dannevirke,-40.205303,176.100311,3,82,Mixed,5,12,2,91
CT00099,Matawai,Waikohu,-38.466667,177.866667,3,68,Mixed,5,12,3,76
CT00034,Meeanee,Hawke's Bay,-39.483,176.917,3,57,Mixed,5,12,3,63
CT00112,Mohaka,Wairoa,-39.03333,177.36667,3,74,Mixed,5,12,2,82
CT00112,Morere,Wairoa,-39.03333,177.36667,1,15,Mixed,5,12,1,17
CT00099,Motu,Waikohu,-38.466667,177.866667,3,39,Mixed,5,12,3,43
CT00066,Motuhora,Opotiki,-38.00915,177.28706,3,55,Mixed,5,12,2,61
CT00016,Murewai,Cook,-38.6623,178.0176,2,29,Mixed,5,12,1,32
CT00018,Ngamoko,Dannevirke,-40.205303,176.100311,2,29,Mixed,5,12,1,32
CT00016,Ngatapa,Cook,-38.6623,178.0176,3,55,Mixed,5,12,3,61
CT00034,Ngatarawa,Hawke's Bay,-39.483,176.917,2,24,Mixed,5,12,1,27
CT00108,Norsewood,Waipawa,-39.93989024,176.5908838,4,163,Mixed,5,12,4,181
CT00112,Nuhaka,Wairoa,-39.03333,177.36667,2,26,Mixed,5,12,1,29
CT00072,Omakere,Patangata,-39.917,176.717,2,24,Mixed,5,12,1,27
CT00108,Ongaonga,Waipawa,-39.93989024,176.5908838,3,87,Mixed,5,12,2,97
CT00108,Opapa,Waipawa,-39.93989024,176.5908838,3,42,Mixed,5,12,3,47
CT00112,Opoutama,Wairoa,-39.03333,177.36667,2,19,Mixed,5,12,1,21
CT00016,Ormond,Cook,-38.6623,178.0176,3,84,Mixed,5,12,3,93
CT00018,Ormondville,Dannevirke,-40.205303,176.100311,3,61,Mixed,5,12,2,68
CT00034,Otamauri,Hawke's Bay,-39.483,176.917,1,12,Mixed,5,12,1,13
CT00108,Otane,Waipawa,-39.93989024,176.5908838,3,101,Mixed,5,12,3,112
CT00099,Otoko,Waikohu,-38.466667,177.866667,2,32,Mixed,5,12,1,36
CT00034,Pakipaki,Hawke's Bay,-39.483,176.917,3,42,Mixed,5,12,2,47
CT00034,Pakowhai,Hawke's Bay,-39.483,176.917,3,44,Mixed,5,12,3,49
CT00126,Papatawa,Woodville,-40.33773576,175.8669028,3,57,Mixed,5,12,3,63
CT00072,Patangata,Patangata,-39.917,176.717,1,9,Mixed,5,12,1,10
CT00034,Patoka,Hawke's Bay,-39.483,176.917,1,24,Mixed,5,12,1,27
CT00016,Patutahi,Cook,-38.6623,178.0176,4,130,Mixed,5,12,4,144
CT00034,Petane,Hawke's Bay,-39.483,176.917,3,77,Mixed,5,12,2,86
CT00072,Porangahau,Patangata,-39.917,176.717,3,45,Mixed,5,12,2,50
CT00096,Port Awanui,Waiapu,-38.055833,178.305278,1,11,Mixed,5,12,1,12
CT00016,Pouawa,Cook,-38.6623,178.0176,0,8,Mixed,5,12,1,9
CT00099,Puha,Waikohu,-38.466667,177.866667,3,46,Mixed,5,12,3,51
CT00034,Pukahu,Hawke's Bay,-39.483,176.917,3,48,Mixed,5,12,3,53
CT00034,Puketapu,Hawke's Bay,-39.483,176.917,3,36,Mixed,5,12,2,40
CT00034,Puketitiri,Hawke's Bay,-39.483,176.917,2,22,Mixed,5,12,1,24
CT00112,Putorino,Wairoa,-39.03333,177.36667,1,13,Mixed,5,12,1,14
CT00099,Rakauroa,Waikohu,-38.466667,177.866667,1,21,Mixed,5,12,1,23
CT00018,Raumati,Dannevirke,-40.205303,176.100311,2,31,Mixed,5,12,1,34
CT00034,Rissington,Hawke's Bay,-39.483,176.917,1,16,Mixed,5,12,1,18
CT00016,Ruaroa,Cook,-38.6623,178.0176,3,40,Mixed,5,12,2,44
CT00108,Ruataniwha,Waipawa,-39.93989024,176.5908838,3,50,Mixed,5,12,2,56
CT00034,Sherenden,Hawke's Bay,-39.483,176.917,1,14,Mixed,5,12,1,16
CT00108,Takapau,Waipawa,-39.93989024,176.5908838,4,151,Mixed,5,12,5,168
CT00016,Tangitere,Cook,-38.6623,178.0176,1,15,Mixed,5,12,1,17
CT00034,Taradale (237) and Greenmeadows (side school) (53),Hawke's Bay,-39.483,176.917,5,290,Mixed,5,12,8,322
CT00034,Te Arai,Hawke's Bay,-39.483,176.917,3,89,Mixed,5,12,2,99
CT00099,Te Karaka,Waikohu,-38.466667,177.866667,3,95,Mixed,5,12,2,106
CT00034,Te Pohue,Hawke's Bay,-39.483,176.917,1,18,Mixed,5,12,1,20
CT00096,Te Puia Springs,Waiapu,-38.055833,178.305278,1,11,Mixed,5,12,1,12
CT00018,Te Rehunga,Dannevirke,-40.205303,176.100311,3,73,Mixed,5,12,3,81
CT00108,Tikokino,Waipawa,-39.93989024,176.5908838,3,89,Mixed,5,12,2,99
CT00016,Tiniroto,Cook,-38.6623,178.0176,1,12,Mixed,5,12,1,13
CT00034,Tipapakuku,Hawke's Bay,-39.483,176.917,3,68,Mixed,5,12,2,76
CT00119,Ti-tree Point,Weber,-40.4,176.317,1,11,Mixed,5,12,1,12
CT00096,Tokomaru Bay,Waiapu,-38.055833,178.305278,3,91,Mixed,5,12,2,101
CT00016,Tolaga Bay,Cook,-38.6623,178.0176,4,140,Mixed,5,12,7,156
CT00034,Tutira,Hawke's Bay,-39.483,176.917,1,11,Mixed,5,12,1,12
CT00034,Twyford,Hawke's Bay,-39.483,176.917,3,61,Mixed,5,12,3,68
CT00018,Umutaoroa,Dannevirke,-40.205303,176.100311,2,22,Mixed,5,12,1,24
CT00016,Waerengaahika,Cook,-38.6623,178.0176,3,62,Mixed,5,12,2,69
CT00112,Waikari,Wairoa,-39.03333,177.36667,0,5,Mixed,5,12,1,6
CT00099,Waikohu,Waikohu,-38.466667,177.866667,1,17,Mixed,5,12,1,19
CT00016,Waimata Valley,Cook,-38.6623,178.0176,1,16,Mixed,5,12,1,18
CT00016,Waingake,Cook,-38.6623,178.0176,1,18,Mixed,5,12,1,20
CT00096,Waipiro Bay,Waiapu,-38.055833,178.305278,3,58,Mixed,5,12,3,64
CT00018,Waitahora,Dannevirke,-40.205303,176.100311,1,11,Mixed,5,12,1,12
CT00108,Wakarara,Waipawa,-39.93989024,176.5908838,2,19,Mixed,5,12,1,21
CT00072,Wallingford,Patangata,-39.917,176.717,1,16,Mixed,5,12,1,18
CT00072,Wanstead,Patangata,-39.917,176.717,1,10,Mixed,5,12,1,11
CT00119,Weber,Weber,-40.4,176.317,3,46,Mixed,5,12,2,51
CT00016,Whakarau,Cook,-38.6623,178.0176,1,7,Mixed,5,12,1,8
CT00099,Wharekopae,Waikohu,-38.466667,177.866667,1,14,Mixed,5,12,1,16
CT00099,Whatatutu,Waikohu,-38.466667,177.866667,3,47,Mixed,5,12,2,52
CT00018,Whetukura,Dannevirke,-40.205303,176.100311,2,32,Mixed,5,12,1,36
CT00016,Wigan,Cook,-38.6623,178.0176,1,12,Mixed,5,12,1,13
CT00119,Wimbledon,Weber,-40.4,176.317,1,10,Mixed,5,12,1,11
CT00112,Woodlands,Wairoa,-39.03333,177.36667,3,50,Mixed,5,12,2,56
BR00059,Central (570) and Vogeltown (side school) (45) New Plymouth,New Plymouth,-39.055626,174.075226,7,615,Mixed,5,12,19,683
BR00021,Eltham,Eltham,-39.42972,174.29917,5,283,Mixed,5,12,8,314
BR00059,Fitzroy,New Plymouth,-39.055626,174.075226,4,188,Mixed,5,12,6,209
BR00059,Frankley (94) and Westown (side school) (38),New Plymouth,-39.055626,174.075226,4,132,Mixed,5,12,6,147
BR00034,Hawera District High School and side school - Primary (652) secondary (27) side school (45,Hawera,-39.59167,174.28333,7,724,Mixed,5,18,20,804
BR00036,Inglewood,Inglewood,-39.15824,174.1802,5,264,Mixed,5,12,9,293
BR00089,Stratford District High School Primary (543) Secondary (160),Stratford,-39.33708,174.28382,7,713,Mixed,5,18,13,792
BR00108,Waitara,Waitara,-39.00158,174.23836,5,299,Mixed,5,12,11,332
BR00059,West End,New Plymouth,-39.055626,174.075226,6,461,Mixed,5,12,16,512
BR00059,Westown (Side school) see under Frankley,New Plymouth,-39.055626,174.075226,2,18,Mixed,5,12,1,20
CT00041,Ackland,Inglewood,-39.1499994,174.1999992,1,17,Mixed,5,12,1,19
CT00065,Ahiti,Ohura,-38.8439123,174.9816397,1,16,Mixed,5,12,1,18
CT00033,Ararata,Hawera,-39.59167,174.28333,2,27,Mixed,5,12,1,30
CT00065,Aukopae,Ohura,-38.8439123,174.9816397,1,9,Mixed,5,12,1,10
CT00104,Auroa,Waimate West,-39.5513,174.1281,3,95,Mixed,5,12,2,106
CT00013,Awakino,Clifton,-38.995833,174.233056,3,15,Mixed,5,12,2,17
CT00021,Awatuna,Egmont,-39.453736,173.854185,3,21,Mixed,5,12,2,23
CT00089,Bell Block,Taranaki,-39.3,174.133333,3,73,Mixed,5,12,2,81
CT00086,Cardiff,Stratford,-39.3370781,174.2838238,3,37,Mixed,5,12,2,41
CT00089,Carrington,Taranaki,-39.3,174.133333,3,36,Mixed,5,12,2,40
CT00086,Denbigh,Stratford,-39.3370781,174.2838238,1,12,Mixed,5,12,1,13
CT00086,Douglas,Stratford,-39.3370781,174.2838238,3,46,Mixed,5,12,2,51
CT00086,Dudley,Stratford,-39.3370781,174.2838238,1,10,Mixed,5,12,1,11
CT00086,Durham,Stratford,-39.3370781,174.2838238,2,27,Mixed,5,12,1,30
CT00089,Egmont Villiage,Taranaki,-39.3,174.133333,3,56,Mixed,5,12,2,62
CT00013,Finnerty,Clifton,-38.995833,174.233056,2,41,Mixed,5,12,1,46
CT00021,Fraser Road,Egmont,-39.453736,173.854185,2,26,Mixed,5,12,1,29
CT00013,Hapurua (6) and Waitewhena (5),Clifton,-38.995833,174.233056,1,11,Mixed,5,12,1,12
CT00065,Herangi,Ohura,-38.8439123,174.9816397,0,4,Mixed,5,12,1,4
CT00089,Hillsborough,Taranaki,-39.3,174.133333,3,53,Mixed,5,12,2,59
CT00013,Huiakama,Clifton,-38.995833,174.233056,3,40,Mixed,5,12,2,44
CT00086,Huiroa,Stratford,-39.3370781,174.2838238,3,48,Mixed,5,12,2,53
CT00041,Hurford,Inglewood,-39.1499994,174.1999992,2,32,Mixed,5,12,1,36
CT00123,Hurimoana,Whangamomona,-39.14524461,174.7387759,2,28,Mixed,5,12,1,31
CT00021,Ihaia,Egmont,-39.453736,173.854185,1,11,Mixed,5,12,1,12
CT00021,Kahui,Egmont,-39.453736,173.854185,1,12,Mixed,5,12,1,13
CT00089,Kaimata,Taranaki,-39.3,174.133333,3,73,Mixed,5,12,2,81
CT00089,Kaimiro,Taranaki,-39.3,174.133333,3,37,Mixed,5,12,2,41
CT00024,Kaponga,Eltham,-39.429722,174.299167,4,141,Mixed,5,12,6,157
CT00104,Kapuni,Waimate West,-39.5513,174.1281,3,77,Mixed,5,12,2,86
CT00089,Kent,Taranaki,-39.3,174.133333,1,23,Mixed,5,12,1,26
CT00086,Kiore,Stratford,-39.3370781,174.2838238,1,17,Mixed,5,12,1,19
CT00123,Kohuratahi,Whangamomona,-39.14524461,174.7387759,1,6,Mixed,5,12,1,7
CT00089,Korito,Taranaki,-39.3,174.133333,2,23,Mixed,5,12,1,26
CT00089,Koru,Taranaki,-39.3,174.133333,2,28,Mixed,5,12,1,31
CT00089,Lepperton,Taranaki,-39.3,174.133333,3,59,Mixed,5,12,2,66
CT00086,Lincoln,Stratford,-39.3370781,174.2838238,3,36,Mixed,5,12,2,40
CT00065,Mahirakau,Ohura,-38.8439123,174.9816397,2,21,Mixed,5,12,1,23
CT00086,Mahoe,Stratford,-39.3370781,174.2838238,3,50,Mixed,5,12,2,56
NA,Mahoenui,Awakino (Auckland Province),NA,NA,2,25,Mixed,5,12,1,28
